,open,high,low,close,volume,value
2021-09-27 09:00:00,3739000.0,3836000.0,3598000.0,3599000.0,70918.83518849,264914242972.37918
2021-09-28 09:00:00,3599000.0,3631000.0,3428000.0,3445000.0,81142.9338129,287466551336.2194
2021-09-29 09:00:00,3447000.0,3590000.0,3415000.0,3489000.0,71946.02446449,252226869935.40793
2021-09-30 09:00:00,3485000.0,3709000.0,3474000.0,3663000.0,75964.18742052,276395058728.96576
2021-10-01 09:00:00,3663000.0,4031000.0,3650000.0,4011000.0,113115.85590455,435815987441.9341
2021-10-02 09:00:00,4012000.0,4210000.0,3961000.0,4134000.0,76351.38408153,310046644076.15094
2021-10-03 09:00:00,4134000.0,4214000.0,4062000.0,4154000.0,54562.06081694,226284602771.63962
2021-10-04 09:00:00,4154000.0,4168000.0,3998000.0,4131000.0,76789.78280382,313965525768.4938
2021-10-05 09:00:00,4134000.0,4260000.0,4087000.0,4211000.0,57086.91311704,237037580196.11484
2021-10-06 09:00:00,4214000.0,4386000.0,4058000.0,4328000.0,109169.63919188,463530984640.3398
2021-10-07 09:00:00,4328000.0,4421000.0,4222000.0,4361000.0,70607.88991296,306157507218.3364
2021-10-08 09:00:00,4362000.0,4469000.0,4322000.0,4355000.0,56829.03515054,249703652413.8403
2021-10-09 09:00:00,4353000.0,4441000.0,4333000.0,4370000.0,48110.57954428,211692940860.13815
2021-10-10 09:00:00,4369000.0,4394000.0,4230000.0,4241000.0,48285.52893444,209124048893.8007
2021-10-11 09:00:00,4242000.0,4439000.0,4200000.0,4375000.0,61370.87201744,267656682959.52792
2021-10-12 09:00:00,4374000.0,4378000.0,4232000.0,4311000.0,55160.97807905,237046950424.48795
2021-10-13 09:00:00,4311000.0,4403000.0,4204000.0,4394000.0,51655.33194948,222157958940.40482
2021-10-14 09:00:00,4389000.0,4649000.0,4370000.0,4609000.0,79166.71112686,358067671907.0831
2021-10-15 09:00:00,4609000.0,4770000.0,4555000.0,4752000.0,115787.57113377,539609933228.682
2021-10-16 09:00:00,4752000.0,4848000.0,4681000.0,4713000.0,64732.07463143,308397464751.61365
2021-10-17 09:00:00,4713000.0,4808000.0,4575000.0,4744000.0,44259.83586468,208715975553.71063
