,open,high,low,close,volume,value
2024-06-23 09:00:00,90874000.0,91382000.0,89033000.0,89046000.0,1076.73789827,97216083240.50478
2024-06-24 09:00:00,89100000.0,89441000.0,83101000.0,85496000.0,7434.8292641,642782780185.859
2024-06-25 09:00:00,85495000.0,87981000.0,85032000.0,87450000.0,3359.06885104,290625255002.558
2024-06-26 09:00:00,87463000.0,88356000.0,85930000.0,86027000.0,1958.86652444,170172602843.6051
2024-06-27 09:00:00,86092000.0,87957000.0,85396000.0,86884000.0,1879.37091558,162614405577.3093
2024-06-28 09:00:00,86875000.0,87510000.0,84740000.0,85158000.0,2112.30766272,181740242265.76205
2024-06-29 09:00:00,85157000.0,86000000.0,85102000.0,85765000.0,750.29847644,64278180308.71439
2024-06-30 09:00:00,85765000.0,88490000.0,85370000.0,87920000.0,1407.83744184,122284229060.17992
2024-07-01 09:00:00,87920000.0,89644000.0,87609000.0,88253000.0,2120.47778236,187910215069.42743
2024-07-02 09:00:00,88259000.0,88847000.0,86987000.0,87248000.0,1525.13237149,133974236157.29668
2024-07-03 09:00:00,87270000.0,87623000.0,84508000.0,85331000.0,2823.97617467,241696760888.49173
2024-07-04 09:00:00,85331000.0,85592000.0,81207000.0,81680000.0,6151.28764968,508714299967.0383
2024-07-05 09:00:00,81680000.0,82544000.0,77335000.0,81118000.0,9719.19667539,771379661181.4397
2024-07-06 09:00:00,81118000.0,83202000.0,79938000.0,82826000.0,2664.49967064,217020180860.6007
2024-07-07 09:00:00,82850000.0,82940000.0,79280000.0,79397000.0,2527.24731033,205364943238.90503
2024-07-08 09:00:00,79397000.0,82700000.0,77880000.0,80534000.0,5094.76571434,407495808244.1024
2024-07-09 09:00:00,80499000.0,82300000.0,80000000.0,82043000.0,2547.62184575,207188813320.79987
2024-07-10 09:00:00,82043000.0,83825000.0,81096000.0,81896000.0,2927.47972497,241533427852.04196
2024-07-11 09:00:00,81926000.0,83795000.0,81000000.0,81070000.0,2930.42730849,240656104086.51352
2024-07-12 09:00:00,81070000.0,82309000.0,80085000.0,81540000.0,2003.05277025,162370294145.94073
2024-07-13 09:00:00,81548000.0,83700000.0,81300000.0,82901000.0,1698.9670231,139900580321.58945
2024-07-14 09:00:00,82901000.0,86000000.0,82860000.0,85430000.0,3162.56205447,267061160893.37726
2024-07-15 09:00:00,85430000.0,91294000.0,85269000.0,91162000.0,5087.5047679,449269971924.1909
2024-07-16 09:00:00,91162000.0,91544000.0,87300000.0,90807000.0,6229.90082082,557878343297.2963
2024-07-17 09:00:00,90825000.0,92159000.0,89380000.0,89467000.0,3690.86942876,335601755804.37213
2024-07-18 09:00:00,89464000.0,91200000.0,89049000.0,89850000.0,2571.16592106,231608554045.43936
2024-07-19 09:00:00,89850000.0,94073000.0,88675000.0,93004000.0,4216.76104722,385983610442.7926
2024-07-20 09:00:00,93004000.0,94624000.0,92736000.0,94065000.0,1966.82922042,184106522945.32446
2024-07-21 09:00:00,94073000.0,95299000.0,92413000.0,95000000.0,2999.30004219,282511677391.88605
2024-07-22 09:00:00,95000000.0,95353000.0,93050000.0,94357000.0,2864.06872329,270086053980.06497
2024-07-23 09:00:00,94284000.0,94748000.0,92000000.0,92230000.0,3198.17266819,298055492452.224
2024-07-24 09:00:00,92224000.0,93494000.0,91051000.0,91501000.0,3120.28733945,287757546664.5858
2024-07-25 09:00:00,91501000.0,93138000.0,89202000.0,92465000.0,4242.34259951,384022678969.55927
2024-07-26 09:00:00,92475000.0,95000000.0,92286000.0,94727000.0,3254.87216648,306215486613.3734
2024-07-27 09:00:00,94639000.0,96813000.0,93150000.0,94292000.0,4913.83842022,467925032426.02423
2024-07-28 09:00:00,94341000.0,95380000.0,93600000.0,95363000.0,2056.69856884,194537737710.59518
2024-07-29 09:00:00,95363000.0,97100000.0,93203000.0,93618000.0,4778.70828116,456579708586.51715
2024-07-30 09:00:00,93605000.0,93878000.0,91825000.0,92788000.0,2825.61883321,262705366724.15695
2024-07-31 09:00:00,92790000.0,93298000.0,90345000.0,90345000.0,3099.02844262,284977850977.3531
2024-08-01 09:00:00,90346000.0,92300000.0,88001000.0,91789000.0,5048.04552891,454095059912.4309
2024-08-02 09:00:00,91789000.0,92200000.0,86377000.0,86691000.0,5089.66250349,453754064161.6217
2024-08-03 09:00:00,86691000.0,87690000.0,85000000.0,85957000.0,4059.37513687,350471535778.3624
2024-08-04 09:00:00,85954000.0,86311000.0,81684000.0,81871000.0,4532.63397761,380290142556.4757
2024-08-05 09:00:00,81871000.0,82256000.0,72100000.0,77833000.0,23878.79267178,1828233999514.335
2024-08-06 09:00:00,77786000.0,82150000.0,77782000.0,80224000.0,7868.46700086,630449026117.0752
2024-08-07 09:00:00,80166000.0,81950000.0,77782000.0,78388000.0,5316.47766092,425826912725.80835
2024-08-08 09:00:00,78386000.0,87980000.0,77941000.0,86397000.0,7126.01269616,589875336679.084
2024-08-09 09:00:00,86397000.0,86704000.0,84000000.0,85518000.0,3892.85974175,332298406966.0832
2024-08-10 09:00:00,85523000.0,86370000.0,84760000.0,85669000.0,1489.63387466,127296971385.76044
2024-08-11 09:00:00,85669000.0,86424000.0,82208000.0,82815000.0,2669.17265554,225284918716.3791
2024-08-12 09:00:00,82816000.0,85000000.0,81000000.0,83221000.0,5072.09672139,420485878758.05646
2024-08-13 09:00:00,83207000.0,85770000.0,82050000.0,84600000.0,2989.81215206,250426145464.81427
2024-08-14 09:00:00,84587000.0,85950000.0,82218000.0,82457000.0,3583.12495297,301026089757.4763
2024-08-15 09:00:00,82440000.0,83555000.0,79500000.0,81004000.0,3986.43185704,325801942348.10706
2024-08-16 09:00:00,81044000.0,83400000.0,80296000.0,82209000.0,2629.8190762,214699078822.88956
2024-08-17 09:00:00,82185000.0,83000000.0,82042000.0,82849000.0,887.07641461,73291253042.81598
2024-08-18 09:00:00,82821000.0,83679000.0,81500000.0,81500000.0,1727.83371254,143255575447.1464
2024-08-19 09:00:00,81500000.0,81915000.0,80100000.0,81680000.0,2644.34129141,214078811458.96536
2024-08-20 09:00:00,81678000.0,83400000.0,80501000.0,80751000.0,3339.76112482,274100335212.15652
2024-08-21 09:00:00,80751000.0,83600000.0,80567000.0,82900000.0,2882.78548851,235879234125.4242
2024-08-22 09:00:00,82900000.0,83101000.0,81280000.0,82003000.0,2138.23568495,176142420142.3459
2024-08-23 09:00:00,82012000.0,86500000.0,82002000.0,85600000.0,4485.27203937,376889529927.51227
